video_id,newspaper,video_text,video_description,video_topic,num_comments,num_offensive_comments,offensive_score,offensive_trigger,type,true_label,pred_label
nkY13PRpl4w,lastampa,Israele respinge le accuse sulle violenze commesse dai soldati sugli attivisti della Flotilla,"Le forze armate israeliane respingono le accuse di abusi commessi dai soldati nei confronti degli attivisti della Flotilla ""durante le operazioni a protezione del blocco navale di sicurezza, istituito legalmente"". ""Gli ordini delle Idf prevedono un trattamento rispettoso e appropriato per i membri delle flottiglie a bordo delle imbarcazioni intercettate, esistono procedure chiare e consolidate. Non siamo a conoscenza di episodi specifici di violazione di tali procedure vincolanti all'interno delle Idf. Qualsiasi denuncia concreta sarà esaminata a fondo"".

Lo afferma l'unità del portavoce dell'Idf all’Ansa, spiegando che al porto di Ashdod gli attivisti erano sorvegliati dal personale del Servizio Penitenziario e dalla polizia.

La notizia integrale è su La Stampa

#LaStampa #flotilla","conflict, war and peace",14,5,0.7005,1,gold,1,1
nnM6lF0-7sI,lastampa,"Incriminazione Raúl Castro, in migliaia protestano davanti all'ambasciata Usa all'Avana","Migliaia di manifestanti si sono radunati davanti all'ambasciata Usa all'Avana per protestare contro la decisione di Washington di incriminare l'ex leader cubano Raúl Castro. Le accuse contro l'ex presidente, che a 94 anni rimane influente nella politica cubana, derivano dall'abbattimento, nel 1996, di due aerei Cessna partiti da Miami e nel quale morirono quattro persone.

Video Ansa",politics and government,3,2,0.5963,0,silver,0,1
qi_YjvGCyKU,lastampa,SEGRE su IRAN e STATI UNITI: cosa aspettarci,"Stati Uniti e Iran sembrano voler evitare una guerra totale, ma continuano a muoversi tra attacchi limitati, minacce e risposte calibrate. In una fase così confusa, basta poco per riaccendere il conflitto: un errore militare, troppe vittime o una reazione fuori controllo. Le trattative diplomatiche appaiono sempre più deboli, mentre ogni mossa serve soprattutto a mostrare forza senza superare il punto di non ritorno. Ed è proprio in questi momenti sospesi che le crisi rischiano di esplodere davvero.

Di Gabriele Segre

#iran #usa","conflict, war and peace",0,0,0.0,0,silver,0,1
qmR3jIkieCg,lastampa,Com'è triste Venezia (per la sinistra),"Nonostante i pasticci del governo con la Biennale e La Fenice, il candidato del centrodestra Venturini ha vinto al primo turno, con un risultato che ha stupito entrambi gli schieramenti. Per il centrosinistra c'è poco da consolarsi altrove: non bastano i buoni risultati a Chieti, Marsala, Agrigento, Pistoia e Prato per dire che la tornata è stata positiva. 
 
""Lo Spigolo - la politica in 90 secondi"" è la micro-rubrica di Alessandro De Angelis. Un minuto e mezzo per distinguere l'analisi dal rumore, l'opinione dalla reazione. Guarda la puntata integrale su La Stampa",politics and government,2,1,0.2952,0,silver,0,1
r1yWGeDr_uU,lastampa,"CONFINDUSTRIA, MELONI: “L’UE faccia meno e meglio”. Sul nucleare: “Legge delega entro l’estate”","Noi vogliamo proseguire speditamente sulla strada per il ritorno dell'energia nucleare in Italia, puntando sulle tecnologie più innovative con mini-reattori modulari sicuri e puliti che ci consentano di avere maggiore sicurezza ma anche costi nettamente più bassi rispetto agli attuali. Entro l'estate, sarà approvata la legge delega e poi saranno adottati i decreti attuativi"". Così Giorgia Meloni, parlando all'assemblea di Confindustria.

La presidente del Consiglio ha parlato anche dell’Ue: ""La principale enorme fragilità che ci riguarda da vicino è l'attuale configurazione dell'Unione europea, un gigante burocratico che troppo spesso ha sacrificato la competitività, la crescita strategica sull'altare di approcci ideologici e tecnoratici”.

Il racconto integrale su La Stampa

#LaStampa",politics and government,6,5,0.7526,1,silver,1,1
r8CdIc2akww,lastampa,"Milano, furto di valigie in centro: gli agenti pedinano i ladri e li arrestano","Gli agenti della Squadra Investigativa del Commissariato Centro, durante un servizio di controllo del territorio in centro a Milano, hanno individuato due uomini algerini che camminavano separatamente e si scambiavano continui gesti d'intesa. I poliziotti li hanno pedinati fino a via Falcon, all'esterno di un bar. Qui hanno assistito all'azione: mentre il 36enne fungeva da ""palo"", il complice 27enne si avvicinava al tavolo di due turisti e, coprendo i movimenti con il proprio corpo, sottraeva una valigia e una borsa che era appoggiata sopra. I due si sono poi diretti rapidamente verso la stazione della metropolitana Missori, dove sono stati bloccati dagli agenti non appena hanno raggiunto la banchina. I due sono stati arrestati e la refurtiva è stata interamente recuperata e riconsegnata al proprietario.

Ansa / Polizia","crime, law and justice",2,1,0.2952,0,silver,0,1
rbkakPbmhE4,lastampa,SPARI ALLA CASA BIANCA: le testimonianza del giornalista de La Stampa,"Un morto e un ferito grave sono il bilancio di uno scontro armato con il Servizio Segreto statunitense avvenuto nella sera del 23 maggio, dopo le 18 ora locale, a pochi passi dalla Casa Bianca.  La White House, di fronte alla situazione improvvisa d’emergenza, è entrata immediatamente in lockdown, con i giornalisti presenti nel Giardino Nord – fra cui il giornalista de La Stampa autore di questi video – che sono stati immediatamente evacuati e portati dentro la sala stampa. 

Di Iacopo Luzi

#usa #casabianca #whitehouse","disaster, accident and emergency incident",4,1,0.156,0,silver,0,1
roHWm1gfcZ4,lastampa,"TRUFFA a NOVARA: ""Servizio fotografico ad ARISA"", poi scompaiono","«Ci piacciono le tue foto. C’è la possibilità di fare uno shooting a una cantante famosa, basta solo che fai un corso con noi e poi vieni a Milano». All’incirca queste le parole che un fotografo novarese si sente dire al telefono da un professionista del jetset conosciuto tramite contatti comuni. Gli versa dei soldi per spese e incombenze necessarie alla formazione, circa 500 euro, ma poi perde ogni contatto. E il servizio fotografico alla cantante Arisa sfuma nel giro di poche settimane

La notizia raccontata da Marco Benvenuti è su La Stampa - Novara

#LaStampa #arisa #novara","crime, law and justice",3,1,0.2048,0,silver,0,0
sWGLYn2Q_kk,lastampa,MELONI sui risultati delle COMUNALI,"Alla fine, a restituire il sorriso a Giorgia Meloni è Venezia. La città che fino a pochi giorni fa, dentro Fratelli d’Italia, veniva raccontata come il luogo simbolo di una possibile débâcle. «Dopo Luigi Brugnaro sarà durissima», sussurravano nella maggioranza, ancora intossicati dalle scorie del referendum e da quel racconto di un centrodestra improvvisamente vulnerabile. E invece la Laguna si trasforma nel manifesto della controffensiva meloniana. Quando dal comitato di Simone Venturini iniziano ad arrivare i primi numeri, a Palazzo Chigi capiscono che la serata ha preso una piega insperata. «Miracolo mondiale», scherza la premier. Poi, a risultato ormai consolidato, arriva anche il messaggio affidato ai social: «E anche oggi, il tanto annunciato crollo del centrodestra, lo rimandiamo a domani».

Ne parla Francesco Malfetano su La Stampa

#LaStampa #Meloni #Politica",politics and government,6,4,0.7114,1,silver,1,1
ubDc7ERGDug,lastampa,"Usa, addio al ""Late Show"": Trump scaraventa Colbert in un cassonetto in video generato con l'IA","In occasione dell'ultima trasmissione del ""The Late Show"" condotto da Stephen Colbert sull'account X di Donald Trump è stato condiviso un video in cui il presidente degli Stati Uniti afferra il conduttore e lo scaraventa in un cassonetto. Il tutto accompagnato da un laconico ""Bye Bye"".    
Secondo la Cbs ""The Late Show"" ha calato definitivamente il sipario per ragioni finanziarie. Ma negli Usa molti sono convinti che la televisione, passata sotto il controllo del miliardario amico di Donald Trump Larry Ellison, abbia chiuso lo show satirico perché dava fastidio al presidente.

Video X - Donald J. Trump","arts, culture, entertainment and media",6,3,0.6441,0,silver,0,1
v3lYzoDUg1w,lastampa,Madre e figlia morte per avvelenamento da ricina: sentita in questura una zia 92enne,"Il giallo di Pietracatella si aggiunge anche Isa, la zia 92enne. La donna, che abitava nella stessa palazzina delle vittime Antonella Di Ielsi e Sara Di Vita, avvelenate con la ricina e morte tra il 27 e il 28 dicembre 2025, è stata ascoltata ieri in questura.

Il motivo della convocazione è legato a una torta preparata per la vigilia di Natale e portata a cena a casa delle vittime. In quell'occasione erano presenti una decina di parenti e nessuno si è sentito male.

L’articolo integrale è su la Stampa

#LaStampa","crime, law and justice",2,0,0.0,0,silver,0,1
vB8PJajMawc,lastampa,"Anziano ubriaco piomba sui tavolini di un dehors in via Genova: “Come a Modena, vivi per miracolo”","Chi ha assistito istintivamente ha pensato a Modena. Alla folle corsa di una Citroen grigia nel cuore della città, che ha travolto e ferito diversi cittadini. Ma, fortunatamente, quando accaduto stamattina in via Genova sembra non avere niente a che vedere con l’incidente di sabato scorso in via Emilia. Intorno alle 9 un uomo al volante di una macchina - sempre una Citroen - avrebbe perso il controllo del mezzo, andando a sbattere prima contro alcune vetture parcheggiate e poi finendo la sua corsa contro il dehors di un locale

Il racconto di Caterina Stamin è su La Stampa - Torino

#LaStampa #Torino","disaster, accident and emergency incident",9,8,0.7931,1,silver,1,1
vRHCfHz_USY,lastampa,"Reborn, le bambole iperrealistiche diventate fenomeno globale","Vicino a me, ai giardinetti, seduto su una panchina qualunque, un giovane padre spinge il passeggino avanti e indietro con quel movimento automatico, quasi ipnotico, che ogni genitore conosce, mentre con l’altra mano tiene aperto un libro. Eppure, nessun vagito, nessuna manina o piedino che sbuca, nessun respiro. L’uomo prende il biberon e lo offre al bebè con la naturalezza di un padre premuroso. Poi capisco, e insieme alla comprensione mi sento a disagio. Dentro il passeggino c’era un “reborn”. […]

I reborn – dall’inglese “rinato” – sono bambole iperrealistiche nate negli Stati Uniti negli anni Novanta e diventate oggi un fenomeno globale. Hanno la pelle arrossata dei neonati, vene sottili sulle palpebre, ciglia impiantate a mano, peso calibrato al grammo

Ne scrive Stefano Carpani per Specchio",lifestyle and leisure,0,0,0.0,0,silver,0,0
w-a4q1lqsQI,lastampa,"Rivoluzione Milan, RedBird caccia tutti: via Allegri, Furlani, Tare e Moncada","Rivoluzione in casa Milan all'indomani della sconfitta casalinga con il Cagliari che è costata ai rossoneri la qualificazione alla prossima edizione della Champions League. “Con effetto immediato, si conclude il percorso in AC Milan dell'Amministratore Delegato Giorgio Furlani, del Direttore Sportivo Igli Tare, dell'Head Coach Massimiliano Allegri e del Direttore Tecnico Geoffrey Moncada - si legge in un comunicato di RedBird Capital Partners -. A ciascuno di loro va il nostro ringraziamento per il lavoro svolto e la dedizione dimostrata durante la permanenza nel Club”. La proprietà rossonera ha aggiunto che “ulteriori annunci relativi alle nuove nomine verranno comunicati non appena definiti, con l'obiettivo di avere una struttura pronta in vista della prossima stagione”.

La notizia integrale è su La Stampa

#Milan #calcio #LaStampa",sport,8,3,0.6204,0,silver,0,1
y1Qb9O7YhHM,lastampa,I DANNI dell'OVERTOURISM in ITALIA,"Nel 2024 quasi un miliardo e mezzo di persone (secondo United Nations World Tourism Organization) hanno viaggiato per turismo in tutto il mondo, perché meravigliarsi se si parla di sovraffollamento turistico? Quel ""fenomeno che si verifica quando il numero dei visitatori di una destinazione supera la capacità di quella località di sopportare tale presenza in modo equilibrato e sostenibile"" (secondo Onu). In Italia ci sono città fragili che per la loro dimensione e per la struttura urbanistica non possono gestire il flusso turistico, che è sempre stato potente, ma che è cresciuto esponenzialmente negli ultimi anni.","economy, business and finance",11,2,0.4576,0,gold,0,0
zF9RAIqP1QQ,lastampa,"TORINO, test semaforici in piazza BALDISSERA: ecco come sta andando","Via alle automobili in piazza Baldissera che è stata riaperta al traffico. Non c'è più la vecchia maxi rotonda, con l’enorme aiuola centrale che per anni ha dominato uno degli snodi più intricati di Torino. Sono iniziati i test ""dal vivo"" sul minutaggio dei semafori che regolano i flussi di traffico: nella notte, senza annunci né comunicazioni da parte del Comune, sono sparite quasi tutte le transenne che da oltre un anno occupavano il cuore della piazza.

La rotonda ora è un grande incrocio, regolato da semafori. L’obiettivo è ambizioso: provare a mettere ordine dopo anni di code, ingorghi e manovre caotiche in un punto in cui si incrociano sei strade — corso Principe Oddone, corso Vigevano, via Cecchi, via Stradella, via Breglio e corso Venezia — attraversato ogni giorno da migliaia di auto e mezzi pesanti diretti verso la zona nord della città e l’aeroporto di Caselle.

di Pier Francesco Caracciolo

Video di Alberto Giachino/Reporters

#Torino",society,2,1,0.2952,0,silver,0,1
zyDY8hJBSrs,lastampa,"NAPOLI, padre accoltella il figlio 12enne e poi tenta il suicidio","Sandro (il nome è di fantasia), 12 anni appena, è ricoverato in gravi condizioni all'ospedale Pellegrini di Napoli. È stato aggredito e a farlo, secondo i sospetti dei carabinieri della compagnia Stella delegati alle indagini, sarebbe stato il padre. Anche l'uomo è in ospedale, ricoverato sempre al Pellegrini dove, al momento dell'arrivo, avrebbe aggredito anche un'infermiera del 118

Ne parla Manuela Galletta su La Stampa

#LaStampa #Napoli","crime, law and justice",2,1,0.2952,0,silver,0,1
-iZKZGgtagI,repubblica,In quarantena allo Spallanzani una dottoressa rientrata dal Congo: ha visitato malati di Ebola,"Arriva il 27 maggio a Roma e sarà subito portata allo Spallanzani per la quarantena e per sottoporsi a degli esami. Una dottoressa di Medici senza frontiere che ha lavorato in Congo, visitando e soprattutto operando persone poi risultate casi sospetti di Ebola, ha fatto muovere la macchina di controllo messa in piedi dal ministero alla Salute, che ha dato il via libera al rientro.

L’Oms avverte: “Ci troviamo ad affrontare un'epidemia di Ebola estremamente grave e difficile”. Epidemia che per ora nella Repubblica Democratica del Congo (Rdc) ha provocato 101 casi con 10 decessi. Un virus che pare sfuggire di mano. Lo pensa anche l’epidemiologo Massimo Ciccozzi, professore dell'Università Campus Bio-Medico di Roma. “È un’epidemia fuori controllo perché insiste su un’area in cui ci sono guerre continue, perché in quei Paesi c’è la fame, perché gli aiuti umanitari sono insufficienti. Cosa fare? Pensiamo ai vaccini e non alla cosa più urgente: servono test molecolari rapidi che ci dicano, come avveniva per il virus Sars-CoV-2 durante la pandemia Covid, se una persona sia infetta anche quando Ebola è in fase di incubazione, ossia dai 2 ai 10 giorni, e il paziente non presenta ancora sintomi”.

Su Repubblica gli articoli di Michele Bocci e Donatella Zorzetto

#rep",health,14,8,0.7704,1,silver,1,1
